patch_name,image_file,label_tag,sentinel1_id,sar_date_from,sar_date_to,sar_center_time,min_lon,min_lat,max_lon,max_lat,s2_id,s2_datetime,s2_cloud,_key,s1_file,s2_file,s1_time,s2_time,dt_hours,s1_exists,s2_exists,obj_ul_lon,obj_ul_lat,obj_ur_lon,obj_ur_lat,obj_br_lon,obj_br_lat,obj_bl_lon,obj_bl_lat
S1_20190921_153951_154106_VV_32,nw-0273-01-000101.jpg,nw-0273-01-000101,S1B_IW_GRDH_1SDV_20190921T154041_20190921T154106_018138_022283_3509.SAFE,2019-09-21 15:39:51+00:00,2019-09-21 15:41:06+00:00,2019-09-21T15:40:28Z,34.1365875,33.9302367,34.2959128,34.0658437,S2A_MSIL2A_20190921T082631_N0500_R021_T36SWC_20230630T163447.SAFE,2019-09-21 08:40:47+00:00,6.59,S1_20190921_153951_154106_VV_32||2019-09-21 08:40:47+00:00,dataset_out\sent1\S1_20190921_153951_154106_VV_32__S1__20190921T153951Z.png,dataset_out\sentinel2\S1_20190921_153951_154106_VV_32__S2__20190921T084047Z.png,2019-09-21 15:39:51+00:00,2019-09-21 08:40:47+00:00,-6.984444444444445,True,True,,,,,,,,
S1_20190926_154755_154935_VV_13,nw-0276-01-000104.jpg,nw-0276-01-000104,S1B_IW_GRDH_1SDV_20190926T154820_20190926T154845_018211_0224A2_1533.SAFE,2019-09-26 15:47:55+00:00,2019-09-26 15:49:35+00:00,2019-09-26T15:48:45Z,33.5510342,32.2538445,33.7105595,32.3896082,S2B_MSIL2A_20190926T082709_N0500_R021_T36SWA_20230628T080954.SAFE,2019-09-26 08:41:16+00:00,1.28,S1_20190926_154755_154935_VV_13||2019-09-26 08:41:16+00:00,dataset_out\sent1\S1_20190926_154755_154935_VV_13__S1__20190926T154755Z.png,dataset_out\sentinel2\S1_20190926_154755_154935_VV_13__S2__20190926T084116Z.png,2019-09-26 15:47:55+00:00,2019-09-26 08:41:16+00:00,-7.110833333333333,True,True,,,,,,,,
S1_20190926_154755_154935_VV_137,nw-0277-01-000105.jpg,nw-0277-01-000105,S1B_IW_GRDH_1SDV_20190926T154910_20190926T154935_018211_0224A2_D216.SAFE,2019-09-26 15:47:55+00:00,2019-09-26 15:49:35+00:00,2019-09-26T15:48:45Z,32.1742723,35.240204,32.3337976,35.3759677,S2B_MSIL2A_20190926T082709_N0500_R021_T36SVE_20230628T080954.SAFE,2019-09-26 08:40:22+00:00,6.25,S1_20190926_154755_154935_VV_137||2019-09-26 08:40:22+00:00,dataset_out\sent1\S1_20190926_154755_154935_VV_137__S1__20190926T154755Z.png,dataset_out\sentinel2\S1_20190926_154755_154935_VV_137__S2__20190926T084022Z.png,2019-09-26 15:47:55+00:00,2019-09-26 08:40:22+00:00,-7.1258333333333335,True,True,,,,,,,,
S1_20190926_154755_154935_VV_175,nw-0278-01-000106.jpg,nw-0278-01-000106,S1B_IW_GRDH_1SDV_20190926T154820_20190926T154845_018211_0224A2_1533.SAFE,2019-09-26 15:47:55+00:00,2019-09-26 15:49:35+00:00,2019-09-26T15:48:45Z,33.7618119,32.1203092,33.9213371,32.2560729,S2B_MSIL2A_20190926T082709_N0500_R021_T36SWA_20230628T080954.SAFE,2019-09-26 08:41:16+00:00,1.28,S1_20190926_154755_154935_VV_175||2019-09-26 08:41:16+00:00,dataset_out\sent1\S1_20190926_154755_154935_VV_175__S1__20190926T154755Z.png,dataset_out\sentinel2\S1_20190926_154755_154935_VV_175__S2__20190926T084116Z.png,2019-09-26 15:47:55+00:00,2019-09-26 08:41:16+00:00,-7.110833333333333,True,True,,,,,,,,
S1_20191002_035859_040038_VV_272,nw-0286-01-000114.jpg,nw-0286-01-000114,S1B_IW_GRDH_1SDV_20191002T035949_20191002T040014_018291_022738_5054.SAFE,2019-10-02 03:58:59+00:00,2019-10-02 04:00:38+00:00,2019-10-02T03:59:48Z,29.1044867,31.8296347,29.2642141,31.9652019,S2B_MSIL2A_20191002T084759_N0500_R107_T35SQR_20230709T045349.SAFE,2019-10-02 09:01:17+00:00,4.5,S1_20191002_035859_040038_VV_272||2019-10-02 09:01:17+00:00,dataset_out\sent1\S1_20191002_035859_040038_VV_272__S1__20191002T035859Z.png,dataset_out\sentinel2\S1_20191002_035859_040038_VV_272__S2__20191002T090117Z.png,2019-10-02 03:58:59+00:00,2019-10-02 09:01:17+00:00,5.038333333333333,True,True,,,,,,,,
S1_20191002_035859_040038_VV_242,nw-0285-01-000113.jpg,nw-0285-01-000113,S1B_IW_GRDH_1SDV_20191002T035949_20191002T040014_018291_022738_5054.SAFE,2019-10-02 03:58:59+00:00,2019-10-02 04:00:38+00:00,2019-10-02T03:59:48Z,29.2872972,32.6515119,29.4470245,32.7870792,S2B_MSIL2A_20191002T084759_N0500_R107_T35SQS_20230709T045349.SAFE,2019-10-02 09:01:06+00:00,7.93,S1_20191002_035859_040038_VV_242||2019-10-02 09:01:06+00:00,dataset_out\sent1\S1_20191002_035859_040038_VV_242__S1__20191002T035859Z.png,dataset_out\sentinel2\S1_20191002_035859_040038_VV_242__S2__20191002T090106Z.png,2019-10-02 03:58:59+00:00,2019-10-02 09:01:06+00:00,5.035277777777778,True,True,,,,,,,,
S1_20191002_035859_040038_VV_85,nw-0287-01-000115.jpg,nw-0287-01-000115,S1B_IW_GRDH_1SDV_20191002T035949_20191002T040014_018291_022738_5054.SAFE,2019-10-02 03:58:59+00:00,2019-10-02 04:00:38+00:00,2019-10-02T03:59:48Z,28.951921,31.8589109,29.1116483,31.9944781,S2B_MSIL2A_20191002T084759_N0500_R107_T35SPR_20230709T045349.SAFE,2019-10-02 09:01:24+00:00,8.46,S1_20191002_035859_040038_VV_85||2019-10-02 09:01:24+00:00,dataset_out\sent1\S1_20191002_035859_040038_VV_85__S1__20191002T035859Z.png,dataset_out\sentinel2\S1_20191002_035859_040038_VV_85__S2__20191002T090124Z.png,2019-10-02 03:58:59+00:00,2019-10-02 09:01:24+00:00,5.040277777777778,True,True,,,,,,,,
S1_20191019_155647_155827_VV_73,nw-0295-01-000123.jpg,nw-0295-01-000123,S1A_IW_GRDH_1SDV_20191019T155737_20191019T155802_029530_035C5B_E72A.SAFE,2019-10-19 15:56:47+00:00,2019-10-19 15:58:27+00:00,2019-10-19T15:57:37Z,29.7128901,33.5779741,29.8720369,33.7137494,S2B_MSIL2A_20191019T083949_N0500_R064_T35SQT_20230724T185644.SAFE,2019-10-19 08:50:57+00:00,3.87,S1_20191019_155647_155827_VV_73||2019-10-19 08:50:57+00:00,dataset_out\sent1\S1_20191019_155647_155827_VV_73__S1__20191019T155647Z.png,dataset_out\sentinel2\S1_20191019_155647_155827_VV_73__S2__20191019T085057Z.png,2019-10-19 15:56:47+00:00,2019-10-19 08:50:57+00:00,-7.097222222222222,True,True,,,,,,,,
S1_20191021_035049_035228_VV_78,nw-0297-01-000125.jpg,nw-0297-01-000125,S1B_IW_GRDH_1SDV_20191021T035114_20191021T035139_018568_022FC0_0980.SAFE,2019-10-21 03:50:49+00:00,2019-10-21 03:52:28+00:00,2019-10-21T03:51:38Z,33.2659771,32.715372,33.4252925,32.8509617,S2A_MSIL2A_20191021T083001_N0500_R021_T36SWB_20230712T031205.SAFE,2019-10-21 08:41:05+00:00,3.85,S1_20191021_035049_035228_VV_78||2019-10-21 08:41:05+00:00,dataset_out\sent1\S1_20191021_035049_035228_VV_78__S1__20191021T035049Z.png,dataset_out\sentinel2\S1_20191021_035049_035228_VV_78__S2__20191021T084105Z.png,2019-10-21 03:50:49+00:00,2019-10-21 08:41:05+00:00,4.837777777777778,True,True,,,,,,,,
S1_20191021_035049_035228_VV_86,nw-0298-01-000126.jpg,nw-0298-01-000126,S1B_IW_GRDH_1SDV_20191021T035114_20191021T035139_018568_022FC0_0980.SAFE,2019-10-21 03:50:49+00:00,2019-10-21 03:52:28+00:00,2019-10-21T03:51:38Z,33.1064127,32.6202662,33.2657281,32.7558559,S2A_MSIL2A_20191021T083001_N0500_R021_T36SWB_20230712T031205.SAFE,2019-10-21 08:41:05+00:00,3.85,S1_20191021_035049_035228_VV_86||2019-10-21 08:41:05+00:00,dataset_out\sent1\S1_20191021_035049_035228_VV_86__S1__20191021T035049Z.png,dataset_out\sentinel2\S1_20191021_035049_035228_VV_86__S2__20191021T084105Z.png,2019-10-21 03:50:49+00:00,2019-10-21 08:41:05+00:00,4.837777777777778,True,True,,,,,,,,
S1_20191120_035126_035307_VV_97,nw-0314-01-000142.jpg,nw-0314-01-000142,S1A_IW_GRDH_1SDV_20191120T035151_20191120T035216_029989_036C5B_72B9.SAFE,2019-11-20 03:51:26+00:00,2019-11-20 03:53:07+00:00,2019-11-20T03:52:16Z,31.4112714,33.854354,31.571061,33.989955,S2A_MSIL2A_20191120T083241_N0500_R021_T36SUC_20230622T073950.SAFE,2019-11-20 08:40:55+00:00,0.0,S1_20191120_035126_035307_VV_97||2019-11-20 08:40:55+00:00,dataset_out\sent1\S1_20191120_035126_035307_VV_97__S1__20191120T035126Z.png,dataset_out\sentinel2\S1_20191120_035126_035307_VV_97__S2__20191120T084055Z.png,2019-11-20 03:51:26+00:00,2019-11-20 08:40:55+00:00,4.824722222222222,True,True,,,,,,,,
S1_20191218_155645_155825_VV_289,nw-0333-01-000161.jpg,nw-0333-01-000161,S1A_IW_GRDH_1SDV_20191218T155710_20191218T155735_030405_037AC0_C384.SAFE,2019-12-18 15:56:45+00:00,2019-12-18 15:58:25+00:00,2019-12-18T15:57:35Z,30.847879,32.4088864,31.0070277,32.5446624,S2B_MSIL2A_20191218T084249_N0500_R064_T36STA_20230612T170302.SAFE,2019-12-18 08:51:18+00:00,7.69,S1_20191218_155645_155825_VV_289||2019-12-18 08:51:18+00:00,dataset_out\sent1\S1_20191218_155645_155825_VV_289__S1__20191218T155645Z.png,dataset_out\sentinel2\S1_20191218_155645_155825_VV_289__S2__20191218T085118Z.png,2019-12-18 15:56:45+00:00,2019-12-18 08:51:18+00:00,-7.090833333333333,True,True,,,,,,,,
S1_20191218_155645_155825_VV_291,nw-0334-01-000162.jpg,nw-0334-01-000162,S1A_IW_GRDH_1SDV_20191218T155710_20191218T155735_030405_037AC0_C384.SAFE,2019-12-18 15:56:45+00:00,2019-12-18 15:58:25+00:00,2019-12-18T15:57:35Z,30.495434,32.3599738,30.6545828,32.4957497,S2B_MSIL2A_20191218T084249_N0500_R064_T36STA_20230612T170302.SAFE,2019-12-18 08:51:18+00:00,7.69,S1_20191218_155645_155825_VV_291||2019-12-18 08:51:18+00:00,dataset_out\sent1\S1_20191218_155645_155825_VV_291__S1__20191218T155645Z.png,dataset_out\sentinel2\S1_20191218_155645_155825_VV_291__S2__20191218T085118Z.png,2019-12-18 15:56:45+00:00,2019-12-18 08:51:18+00:00,-7.090833333333333,True,True,,,,,,,,
S1_20191218_155645_155825_VV_329,nw-0335-01-000163.jpg,nw-0335-01-000163,S1A_IW_GRDH_1SDV_20191218T155800_20191218T155825_030405_037AC0_AAC3.SAFE,2019-12-18 15:56:45+00:00,2019-12-18 15:58:25+00:00,2019-12-18T15:57:35Z,29.5583046,35.1231117,29.7174533,35.2588876,S2B_MSIL2A_20191218T084249_N0500_R064_T35SQU_20230612T170302.SAFE,2019-12-18 08:50:36+00:00,4.17,S1_20191218_155645_155825_VV_329||2019-12-18 08:50:36+00:00,dataset_out\sent1\S1_20191218_155645_155825_VV_329__S1__20191218T155645Z.png,dataset_out\sentinel2\S1_20191218_155645_155825_VV_329__S2__20191218T085036Z.png,2019-12-18 15:56:45+00:00,2019-12-18 08:50:36+00:00,-7.1025,True,True,,,,,,,,
S1_20191230_155645_155825_VV_254,nw-0342-01-000170.jpg,nw-0342-01-000170,S1A_IW_GRDH_1SDV_20191230T155710_20191230T155735_030580_0380C4_976A.SAFE,2019-12-30 15:56:45+00:00,2019-12-30 15:58:25+00:00,2019-12-30T15:57:35Z,32.0764059,31.8705461,32.2355529,32.0063206,S2A_MSIL2A_20191230T083341_N0500_R021_T36SVA_20230621T073825.SAFE,2019-12-30 08:41:14+00:00,1.97,S1_20191230_155645_155825_VV_254||2019-12-30 08:41:14+00:00,dataset_out\sent1\S1_20191230_155645_155825_VV_254__S1__20191230T155645Z.png,dataset_out\sentinel2\S1_20191230_155645_155825_VV_254__S2__20191230T084114Z.png,2019-12-30 15:56:45+00:00,2019-12-30 08:41:14+00:00,-7.258611111111111,True,True,,,,,,,,
S1_20190221_155637_155817_VV_181,nw-0370-02-000027.jpg,nw-0370-02-000027,S1A_IW_GRDH_1SDV_20190221T155752_20190221T155817_026030_02E6CF_6EBE.SAFE,2019-02-21 15:56:37+00:00,2019-02-21 15:58:17+00:00,2019-02-21T15:57:27Z,29.2388378,34.4928019,29.3979678,34.6285099,S2B_MSIL2A_20190221T083959_N0500_R064_T35SPU_20221127T030800.SAFE,2019-02-21 08:50:45+00:00,0.0,S1_20190221_155637_155817_VV_181||2019-02-21 08:50:45+00:00,dataset_out\sent1\S1_20190221_155637_155817_VV_181__S1__20190221T155637Z.png,dataset_out\sentinel2\S1_20190221_155637_155817_VV_181__S2__20190221T085045Z.png,2019-02-21 15:56:37+00:00,2019-02-21 08:50:45+00:00,-7.097777777777778,True,True,,,,,,,,
S1_20190221_155637_155817_VV_28,nw-0371-02-000028.jpg,nw-0371-02-000028,S1A_IW_GRDH_1SDV_20190221T155727_20190221T155752_026030_02E6CF_E2B0.SAFE,2019-02-21 15:56:37+00:00,2019-02-21 15:58:17+00:00,2019-02-21T15:57:27Z,31.7826868,33.0093189,31.9418169,33.1450268,S2B_MSIL2A_20190221T083959_N0500_R064_T36SVB_20221127T030800.SAFE,2019-02-21 08:50:55+00:00,1.09,S1_20190221_155637_155817_VV_28||2019-02-21 08:50:55+00:00,dataset_out\sent1\S1_20190221_155637_155817_VV_28__S1__20190221T155637Z.png,dataset_out\sentinel2\S1_20190221_155637_155817_VV_28__S2__20190221T085055Z.png,2019-02-21 15:56:37+00:00,2019-02-21 08:50:55+00:00,-7.095,True,True,,,,,,,,
S1_20190424_154008_154148_VV_62,nw-0401-02-000058.jpg,nw-0401-02-000058,S1A_IW_GRDH_1SDV_20190424T154123_20190424T154148_026934_0307C2_8DFF.SAFE,2019-04-24 15:40:08+00:00,2019-04-24 15:41:48+00:00,2019-04-24T15:40:58Z,33.9890289,34.7935423,34.1479993,34.9290549,S2A_MSIL2A_20190424T082611_N0500_R021_T36SXD_20221025T084521.SAFE,2019-04-24 08:40:32+00:00,9.48,S1_20190424_154008_154148_VV_62||2019-04-24 08:40:32+00:00,dataset_out\sent1\S1_20190424_154008_154148_VV_62__S1__20190424T154008Z.png,dataset_out\sentinel2\S1_20190424_154008_154148_VV_62__S2__20190424T084032Z.png,2019-04-24 15:40:08+00:00,2019-04-24 08:40:32+00:00,-6.993333333333333,True,True,,,,,,,,
S1_20190429_154837_155017_VV_102,nw-0405-02-000062.jpg,nw-0405-02-000062,S1A_IW_GRDH_1SDV_20190429T154952_20190429T155017_027007_030A73_3AD5.SAFE,2019-04-29 15:48:37+00:00,2019-04-29 15:50:17+00:00,2019-04-29T15:49:27Z,32.0880964,35.044021,32.2484885,35.1794559,S2B_MSIL2A_20190429T082609_N0500_R021_T36SVD_20221103T184104.SAFE,2019-04-29 08:40:43+00:00,0.28,S1_20190429_154837_155017_VV_102||2019-04-29 08:40:43+00:00,dataset_out\sent1\S1_20190429_154837_155017_VV_102__S1__20190429T154837Z.png,dataset_out\sentinel2\S1_20190429_154837_155017_VV_102__S2__20190429T084043Z.png,2019-04-29 15:48:37+00:00,2019-04-29 08:40:43+00:00,-7.131666666666667,True,True,,,,,,,,
S1_20190512_035118_035259_VV_7,nw-0412-02-000069.jpg,nw-0412-02-000069,S1A_IW_GRDH_1SDV_20190512T035118_20190512T035143_027189_0310AB_EEF7.SAFE,2019-05-12 03:51:18+00:00,2019-05-12 03:52:59+00:00,2019-05-12T03:52:08Z,31.9559131,36.0162456,32.1156822,36.1517642,S2B_MSIL2A_20190512T083609_N0500_R064_T36SVF_20221206T001110.SAFE,2019-05-12 08:50:11+00:00,1.83,S1_20190512_035118_035259_VV_7||2019-05-12 08:50:11+00:00,dataset_out\sent1\S1_20190512_035118_035259_VV_7__S1__20190512T035118Z.png,dataset_out\sentinel2\S1_20190512_035118_035259_VV_7__S2__20190512T085011Z.png,2019-05-12 03:51:18+00:00,2019-05-12 08:50:11+00:00,4.981388888888889,True,True,,,,,,,,
S1_20190515_160406_160546_VV_46,nw-0414-02-000071.jpg,nw-0414-02-000071,S1B_IW_GRDH_1SDV_20190515T160521_20190515T160546_016257_01E988_5FD0.SAFE,2019-05-15 16:04:06+00:00,2019-05-15 16:05:46+00:00,2019-05-15T16:04:56Z,28.7524478,34.4810287,28.9111165,34.6165778,S2B_MSIL2A_20190515T084609_N0500_R107_T35SPU_20221221T145835.SAFE,2019-05-15 09:00:49+00:00,2.48,S1_20190515_160406_160546_VV_46||2019-05-15 09:00:49+00:00,dataset_out\sent1\S1_20190515_160406_160546_VV_46__S1__20190515T160406Z.png,dataset_out\sentinel2\S1_20190515_160406_160546_VV_46__S2__20190515T090049Z.png,2019-05-15 16:04:06+00:00,2019-05-15 09:00:49+00:00,-7.054722222222222,True,True,,,,,,,,
S1_20190519_034259_034439_VV_67,nw-0417-02-000074.jpg,nw-0417-02-000074,S1A_IW_GRDH_1SDV_20190519T034324_20190519T034349_027291_0313E1_6AC9.SAFE,2019-05-19 03:42:59+00:00,2019-05-19 03:44:39+00:00,2019-05-19T03:43:49Z,33.6506572,34.6279109,33.8111181,34.7634044,S2B_MSIL2A_20190519T082609_N0500_R021_T36SWD_20221205T054046.SAFE,2019-05-19 08:40:41+00:00,3.62,S1_20190519_034259_034439_VV_67||2019-05-19 08:40:41+00:00,dataset_out\sent1\S1_20190519_034259_034439_VV_67__S1__20190519T034259Z.png,dataset_out\sentinel2\S1_20190519_034259_034439_VV_67__S2__20190519T084041Z.png,2019-05-19 03:42:59+00:00,2019-05-19 08:40:41+00:00,4.961666666666667,True,True,,,,,,,,
S1_20190623_035044_035223_VV_122,nw-0440-02-000097.jpg,nw-0440-02-000097,S1B_IW_GRDH_1SDV_20190623T035134_20190623T035159_016818_01FA62_D8E1.SAFE,2019-06-23 03:50:44+00:00,2019-06-23 03:52:23+00:00,2019-06-23T03:51:33Z,32.9454834,31.8740142,33.1047767,32.0095154,S2A_MSIL2A_20190623T082611_N0500_R021_T36SVA_20221218T060558.SAFE,2019-06-23 08:41:24+00:00,7.37,S1_20190623_035044_035223_VV_122||2019-06-23 08:41:24+00:00,dataset_out\sent1\S1_20190623_035044_035223_VV_122__S1__20190623T035044Z.png,dataset_out\sentinel2\S1_20190623_035044_035223_VV_122__S2__20190623T084124Z.png,2019-06-23 03:50:44+00:00,2019-06-23 08:41:24+00:00,4.844444444444444,True,True,,,,,,,,
S1_20190623_035044_035223_VV_130,nw-0441-02-000098.jpg,nw-0441-02-000098,S1B_IW_GRDH_1SDV_20190623T035134_20190623T035159_016818_01FA62_D8E1.SAFE,2019-06-23 03:50:44+00:00,2019-06-23 03:52:23+00:00,2019-06-23T03:51:33Z,32.9207185,31.7586467,33.0800118,31.8941479,S2A_MSIL2A_20190623T082611_N0500_R021_T36SVA_20221218T060558.SAFE,2019-06-23 08:41:24+00:00,7.37,S1_20190623_035044_035223_VV_130||2019-06-23 08:41:24+00:00,dataset_out\sent1\S1_20190623_035044_035223_VV_130__S1__20190623T035044Z.png,dataset_out\sentinel2\S1_20190623_035044_035223_VV_130__S2__20190623T084124Z.png,2019-06-23 03:50:44+00:00,2019-06-23 08:41:24+00:00,4.844444444444444,True,True,,,,,,,,
S1_20190711_035121_035303_VV_22,nw-0445-02-000102.jpg,nw-0445-02-000102,S1A_IW_GRDH_1SDV_20190711T035121_20190711T035146_028064_032B5E_8132.SAFE,2019-07-11 03:51:21+00:00,2019-07-11 03:53:03+00:00,2019-07-11T03:52:12Z,31.8296765,35.4691501,31.9894607,35.6047496,S2B_MSIL2A_20190711T083609_N0500_R064_T36SUE_20230722T202255.SAFE,2019-07-11 08:50:30+00:00,0.1,S1_20190711_035121_035303_VV_22||2019-07-11 08:50:30+00:00,dataset_out\sent1\S1_20190711_035121_035303_VV_22__S1__20190711T035121Z.png,dataset_out\sentinel2\S1_20190711_035121_035303_VV_22__S2__20190711T085030Z.png,2019-07-11 03:51:21+00:00,2019-07-11 08:50:30+00:00,4.985833333333333,True,True,,,,,,,,
S1_20190723_035122_035304_VV_60,nw-0449-02-000106.jpg,nw-0449-02-000106,S1A_IW_GRDH_1SDV_20190723T035122_20190723T035147_028239_0330A7_4635.SAFE,2019-07-23 03:51:22+00:00,2019-07-23 03:53:04+00:00,2019-07-23T03:52:13Z,32.2596832,34.5840559,32.4194684,34.7196559,S2A_MSIL2A_20190723T082611_N0500_R021_T36SVD_20230719T004151.SAFE,2019-07-23 08:40:41+00:00,2.23,S1_20190723_035122_035304_VV_60||2019-07-23 08:40:41+00:00,dataset_out\sent1\S1_20190723_035122_035304_VV_60__S1__20190723T035122Z.png,dataset_out\sentinel2\S1_20190723_035122_035304_VV_60__S2__20190723T084041Z.png,2019-07-23 03:51:22+00:00,2019-07-23 08:40:41+00:00,4.821944444444444,True,True,,,,,,,,
S1_20190723_035122_035304_VV_64,nw-0450-02-000107.jpg,nw-0450-02-000107,S1A_IW_GRDH_1SDV_20190723T035147_20190723T035212_028239_0330A7_B840.SAFE;S1A_IW_GRDH_1SDV_20190723T035122_20190723T035147_028239_0330A7_4635.SAFE,2019-07-23 03:51:22+00:00,2019-07-23 03:53:04+00:00,2019-07-23T03:52:13Z,32.77536,34.3872806,32.9351452,34.5228806,S2A_MSIL2A_20190723T082611_N0500_R021_T36SVD_20230719T004151.SAFE,2019-07-23 08:40:41+00:00,2.23,S1_20190723_035122_035304_VV_64||2019-07-23 08:40:41+00:00,dataset_out\sent1\S1_20190723_035122_035304_VV_64__S1__20190723T035122Z.png,dataset_out\sentinel2\S1_20190723_035122_035304_VV_64__S2__20190723T084041Z.png,2019-07-23 03:51:22+00:00,2019-07-23 08:40:41+00:00,4.821944444444444,True,True,,,,,,,,
S1_20190815_035857_040036_VV_9,nw-0454-02-000111.jpg,nw-0454-02-000111,S1B_IW_GRDH_1SDV_20190815T035947_20190815T040012_017591_021171_8782.SAFE,2019-08-15 03:58:57+00:00,2019-08-15 04:00:36+00:00,2019-08-15T03:59:46Z,29.6340852,31.5194959,29.7938085,31.6550608,S2A_MSIL2A_20190815T083601_N0500_R064_T35SQR_20230708T205049.SAFE,2019-08-15 08:51:29+00:00,0.02,S1_20190815_035857_040036_VV_9||2019-08-15 08:51:29+00:00,dataset_out\sent1\S1_20190815_035857_040036_VV_9__S1__20190815T035857Z.png,dataset_out\sentinel2\S1_20190815_035857_040036_VV_9__S2__20190815T085129Z.png,2019-08-15 03:58:57+00:00,2019-08-15 08:51:29+00:00,4.875555555555556,True,True,,,,,,,,
S1_20190824_033416_033556_VV_60,nw-0456-02-000113.jpg,nw-0456-02-000113,S1B_IW_GRDH_1SDV_20190824T033416_20190824T033441_017722_021577_195C.SAFE,2019-08-24 03:34:16+00:00,2019-08-24 03:35:56+00:00,2019-08-24T03:35:06Z,35.6808344,34.8732744,35.8406432,35.0087873,S2B_MSIL2A_20190824T081609_N0500_R121_T37SBU_20230715T114954.SAFE,2019-08-24 08:30:33+00:00,0.0,S1_20190824_033416_033556_VV_60||2019-08-24 08:30:33+00:00,dataset_out\sent1\S1_20190824_033416_033556_VV_60__S1__20190824T033416Z.png,dataset_out\sentinel2\S1_20190824_033416_033556_VV_60__S2__20190824T083033Z.png,2019-08-24 03:34:16+00:00,2019-08-24 08:30:33+00:00,4.938055555555556,True,True,,,,,,,,
S1_20190902_035935_040115_VV_28,nw-0460-02-000117.jpg,nw-0460-02-000117,S1A_IW_GRDH_1SDV_20190902T035935_20190902T040000_028837_03447B_7C6D.SAFE,2019-09-02 03:59:35+00:00,2019-09-02 04:01:15+00:00,2019-09-02T04:00:25Z,29.5920512,35.9661751,29.7522328,36.101748,S2B_MSIL2A_20190902T084559_N0500_R107_T36STF_20230703T092854.SAFE,2019-09-02 09:00:10+00:00,0.06,S1_20190902_035935_040115_VV_28||2019-09-02 09:00:10+00:00,dataset_out\sent1\S1_20190902_035935_040115_VV_28__S1__20190902T035935Z.png,dataset_out\sentinel2\S1_20190902_035935_040115_VV_28__S2__20190902T090010Z.png,2019-09-02 03:59:35+00:00,2019-09-02 09:00:10+00:00,5.009722222222222,True,True,,,,,,,,
S1_20191014_154845_155025_VV_179,nw-0471-02-000128.jpg,nw-0471-02-000128,S1A_IW_GRDH_1SDV_20191014T155000_20191014T155025_029457_0359DE_FB77.SAFE,2019-10-14 15:48:45+00:00,2019-10-14 15:50:25+00:00,2019-10-14T15:49:35Z,31.7270074,34.8930403,31.8874185,35.0285596,S2A_MSIL2A_20191014T083921_N0500_R064_T36SUD_20230708T075203.SAFE,2019-10-14 08:50:39+00:00,0.12,S1_20191014_154845_155025_VV_179||2019-10-14 08:50:39+00:00,dataset_out\sent1\S1_20191014_154845_155025_VV_179__S1__20191014T154845Z.png,dataset_out\sentinel2\S1_20191014_154845_155025_VV_179__S2__20191014T085039Z.png,2019-10-14 15:48:45+00:00,2019-10-14 08:50:39+00:00,-6.968333333333334,True,True,,,,,,,,
S1_20191108_035126_035307_VV_9,nw-0478-02-000135.jpg,nw-0478-02-000135,S1A_IW_GRDH_1SDV_20191108T035126_20191108T035151_029814_03664C_FCC5.SAFE,2019-11-08 03:51:26+00:00,2019-11-08 03:53:07+00:00,2019-11-08T03:52:16Z,32.3609935,35.8359191,32.5207816,35.9715195,S2B_MSIL2A_20191108T084059_N0500_R064_T36SVE_20230706T130849.SAFE,2019-11-08 08:50:17+00:00,0.0,S1_20191108_035126_035307_VV_9||2019-11-08 08:50:17+00:00,dataset_out\sent1\S1_20191108_035126_035307_VV_9__S1__20191108T035126Z.png,dataset_out\sentinel2\S1_20191108_035126_035307_VV_9__S2__20191108T085017Z.png,2019-11-08 03:51:26+00:00,2019-11-08 08:50:17+00:00,4.980833333333333,True,True,,,,,,,,
S1_20190101_034235_034350_VV_76,nw-0504-03-000001.jpg,nw-0504-03-000001,S1B_IW_GRDH_1SDV_20190101T034300_20190101T034325_014295_01A97E_39B8.SAFE,2019-01-01 03:42:35+00:00,2019-01-01 03:43:50+00:00,2019-01-01T03:43:12Z,34.6693818,32.8066934,34.829177,32.9421376,S2A_MSIL2A_20190101T082331_N0500_R121_T36SXB_20221201T032927.SAFE,2019-01-01 08:30:56+00:00,8.67,S1_20190101_034235_034350_VV_76||2019-01-01 08:30:56+00:00,dataset_out\sent1\S1_20190101_034235_034350_VV_76__S1__20190101T034235Z.png,dataset_out\sentinel2\S1_20190101_034235_034350_VV_76__S2__20190101T083056Z.png,2019-01-01 03:42:35+00:00,2019-01-01 08:30:56+00:00,4.805833333333333,True,True,,,,,,,,
S1_20190223_035040_035219_VV_161,nw-0531-03-000028.jpg,nw-0531-03-000028,S1B_IW_GRDH_1SDV_20190223T035105_20190223T035130_015068_01C287_AE93.SAFE,2019-02-23 03:50:40+00:00,2019-02-23 03:52:19+00:00,2019-02-23T03:51:29Z,31.8480857,32.9773581,32.0073813,33.1128591,S2A_MSIL2A_20190223T082941_N0500_R021_T36SVB_20221127T102806.SAFE,2019-02-23 08:41:01+00:00,6.56,S1_20190223_035040_035219_VV_161||2019-02-23 08:41:01+00:00,dataset_out\sent1\S1_20190223_035040_035219_VV_161__S1__20190223T035040Z.png,dataset_out\sentinel2\S1_20190223_035040_035219_VV_161__S2__20190223T084101Z.png,2019-02-23 03:50:40+00:00,2019-02-23 08:41:01+00:00,4.839166666666666,True,True,,,,,,,,
